city;type;lat;long;y_proj;x_proj
arequipa;regional;-16.43950444;-71.52973473;-1945924.089;2838538.5
arequipa;regional;-16.43962879;-71.52969126;-1945939.245;2838541.8
arequipa;regional;-16.43974946;-71.52964871;-1945953.956;2838545.046
arequipa;regional;-16.4398545;-71.52960465;-1945966.85;2838548.665
arequipa;regional;-16.43996806;-71.52957988;-1945980.503;2838549.987
arequipa;regional;-16.44005661;-71.52954815;-1945991.304;2838552.425
arequipa;regional;-16.44012677;-71.52952338;-1945999.857;2838554.315
arequipa;regional;-16.44020627;-71.52949096;-1946009.606;2838556.949
arequipa;regional;-16.4402301;-71.52948005;-1946012.542;2838557.874
arequipa;regional;-16.44025753;-71.52946892;-1946015.905;2838558.777
arequipa;regional;-16.44029122;-71.52944372;-1946020.181;2838561.193
arequipa;regional;-16.44033156;-71.52942218;-1946025.191;2838563.107
arequipa;regional;-16.44038139;-71.5294014;-1946031.307;2838564.811
arequipa;regional;-16.44043949;-71.52938378;-1946038.353;2838566.047
arequipa;regional;-16.44050601;-71.52936301;-1946046.43;2838567.531
arequipa;regional;-16.44057907;-71.52933881;-1946055.317;2838569.319
arequipa;regional;-16.44066011;-71.52931207;-1946065.174;2838571.289
arequipa;regional;-16.44074629;-71.52928439;-1946075.646;2838573.299
arequipa;regional;-16.44082729;-71.52925534;-1946085.528;2838575.532
arequipa;regional;-16.44090753;-71.529229;-1946095.286;2838577.467
arequipa;regional;-16.44099095;-71.52920338;-1946105.407;2838579.28
arequipa;regional;-16.44107833;-71.5291783;-1946115.988;2838580.979
arequipa;regional;-16.4411697;-71.52915362;-1946127.032;2838582.582
arequipa;regional;-16.44126513;-71.52912878;-1946138.555;2838584.148
arequipa;regional;-16.44136477;-71.52910241;-1946150.592;2838585.834
arequipa;regional;-16.44146923;-71.52908937;-1946163.027;2838585.945
arequipa;regional;-16.44157909;-71.52906412;-1946176.25;2838587.369
arequipa;regional;-16.44169486;-71.5290414;-1946190.135;2838588.43
arequipa;regional;-16.44181545;-71.52902136;-1946204.553;2838589.123
arequipa;regional;-16.44193994;-71.52898598;-1946219.622;2838591.504
arequipa;regional;-16.44206675;-71.52897632;-1946234.64;2838590.94
arequipa;regional;-16.44219873;-71.52896865;-1946250.24;2838590.082
arequipa;regional;-16.44233227;-71.5289618;-1946266.012;2838589.11
arequipa;regional;-16.44246563;-71.52895542;-1946281.757;2838588.088
arequipa;regional;-16.44259856;-71.52895012;-1946297.438;2838586.949
arequipa;regional;-16.44272928;-71.52894764;-1946312.824;2838585.519
arequipa;regional;-16.44285595;-71.52895171;-1946327.652;2838583.4
arequipa;regional;-16.44297821;-71.52896651;-1946341.825;2838580.123
arequipa;regional;-16.44309417;-71.52899367;-1946355.103;2838575.526
arequipa;regional;-16.44320172;-71.52903641;-1946367.197;2838569.273
arequipa;regional;-16.44330114;-71.52909496;-1946378.135;2838561.336
arequipa;regional;-16.44339566;-71.52916747;-1946388.321;2838551.879
arequipa;regional;-16.44349825;-71.52928148;-1946398.932;2838537.612
arequipa;regional;-16.4435998;-71.52937538;-1946409.674;2838525.639
arequipa;regional;-16.44370329;-71.52947241;-1946420.604;2838513.285
arequipa;regional;-16.44380724;-71.52957028;-1946431.579;2838500.83
arequipa;regional;-16.44391194;-71.52966922;-1946442.627;2838488.245
arequipa;regional;-16.44401647;-71.52976909;-1946453.643;2838475.557
arequipa;regional;-16.44412183;-71.52986979;-1946464.747;2838462.763
arequipa;regional;-16.44422556;-71.52997067;-1946475.657;2838449.97
arequipa;regional;-16.44436634;-71.53009056;-1946490.679;2838434.537
arequipa;regional;-16.44446533;-71.53017734;-1946501.21;2838423.405
arequipa;regional;-16.44457408;-71.53024875;-1946513.082;2838413.887
arequipa;regional;-16.44469418;-71.53030253;-1946526.51;2838406.219
arequipa;regional;-16.44482339;-71.53033439;-1946541.284;2838400.915
arequipa;regional;-16.44495824;-71.53035212;-1946556.899;2838397.14
arequipa;regional;-16.4450969;-71.53036601;-1946573.011;2838393.752
arequipa;regional;-16.44523494;-71.53037543;-1946589.107;2838390.877
arequipa;regional;-16.44536792;-71.53037831;-1946604.69;2838388.81
arequipa;regional;-16.44549687;-71.53037841;-1946619.836;2838387.111
arequipa;regional;-16.44562317;-71.53038094;-1946634.638;2838385.171
arequipa;regional;-16.44574893;-71.53039004;-1946649.296;2838382.493
arequipa;regional;-16.44587336;-71.53041104;-1946663.646;2838378.483
arequipa;regional;-16.44599528;-71.5304435;-1946677.556;2838373.208
arequipa;regional;-16.44611341;-71.53048205;-1946690.945;2838367.293
arequipa;regional;-16.44632444;-71.5306212;-1946713.975;2838348.757
arequipa;regional;-16.44642116;-71.53069067;-1946724.458;2838339.617
arequipa;regional;-16.44651169;-71.53075693;-1946734.254;2838330.921
arequipa;regional;-16.44659857;-71.53082109;-1946743.649;2838322.511
arequipa;regional;-16.44669164;-71.53088306;-1946753.799;2838314.268
arequipa;regional;-16.44678417;-71.53095021;-1946763.819;2838305.445
arequipa;regional;-16.44687565;-71.53101391;-1946773.759;2838297.027
arequipa;regional;-16.44694932;-71.5310706;-1946781.696;2838289.637
arequipa;regional;-16.44703631;-71.53113037;-1946791.159;2838281.724
arequipa;regional;-16.4471318;-71.53118566;-1946801.677;2838274.206
arequipa;regional;-16.44720503;-71.53123727;-1946809.626;2838267.398
arequipa;regional;-16.44729962;-71.53129821;-1946819.967;2838259.252
arequipa;regional;-16.44737418;-71.5313481;-1946828.094;2838252.621
arequipa;regional;-16.44745255;-71.53139969;-1946836.648;2838245.748
arequipa;regional;-16.44753295;-71.53145386;-1946845.407;2838238.554
arequipa;regional;-16.44761592;-71.53151069;-1946854.435;2838231.026
arequipa;regional;-16.44770054;-71.53156888;-1946863.639;2838223.323
arequipa;regional;-16.44778544;-71.53162761;-1946872.869;2838215.555
arequipa;regional;-16.44787204;-71.53168592;-1946882.305;2838207.812
arequipa;regional;-16.44795976;-71.53174629;-1946891.846;2838199.821
arequipa;regional;-16.44805051;-71.53180938;-1946901.708;2838191.481
arequipa;regional;-16.44814342;-71.53187259;-1946911.823;2838183.1
arequipa;regional;-16.44821549;-71.53193039;-1946919.558;2838175.605
arequipa;regional;-16.44831263;-71.53199846;-1946930.109;2838166.618
arequipa;regional;-16.44843857;-71.53207736;-1946943.904;2838156.026
arequipa;regional;-16.44853669;-71.53215019;-1946954.509;2838146.486
arequipa;regional;-16.44863876;-71.53222165;-1946965.596;2838137.051
arequipa;regional;-16.44874356;-71.5322939;-1946976.992;2838127.489
arequipa;regional;-16.44884773;-71.53236663;-1946988.309;2838117.881
arequipa;regional;-16.44895167;-71.53243651;-1946999.636;2838108.6
arequipa;regional;-16.44905624;-71.53250028;-1947011.112;2838100.003
arequipa;regional;-16.44915845;-71.53256957;-1947022.243;2838090.81
arequipa;regional;-16.44926183;-71.53263267;-1947033.588;2838082.304
arequipa;regional;-16.44936974;-71.53268582;-1947045.591;2838074.868
arequipa;regional;-16.44948154;-71.53272317;-1947058.251;2838069.171
arequipa;regional;-16.44959702;-71.53274348;-1947071.559;2838065.357
arequipa;regional;-16.4497154;-71.5327477;-1947085.41;2838063.329
arequipa;regional;-16.44983299;-71.53273682;-1947099.359;2838063.023
arequipa;regional;-16.44993572;-71.53271201;-1947111.74;2838064.49
arequipa;regional;-16.45002131;-71.53268149;-1947122.178;2838066.83
arequipa;regional;-16.45010086;-71.53264066;-1947132.037;2838070.416
arequipa;regional;-16.45018226;-71.53259194;-1947142.214;2838074.873
arequipa;regional;-16.45026709;-71.53253791;-1947152.861;2838079.887
arequipa;regional;-16.4503562;-71.53248017;-1947164.057;2838085.264
arequipa;regional;-16.4504494;-71.53241882;-1947175.779;2838090.998
arequipa;regional;-16.45054434;-71.53235397;-1947187.75;2838097.106
arequipa;regional;-16.45063908;-71.53228734;-1947199.719;2838103.418
arequipa;regional;-16.45073408;-71.53222071;-1947211.72;2838109.726
arequipa;regional;-16.45083227;-71.53215572;-1947224.074;2838115.807
arequipa;regional;-16.45093281;-71.53209115;-1947236.699;2838121.81
arequipa;regional;-16.45103579;-71.53202646;-1947249.612;2838127.794
arequipa;regional;-16.45114091;-71.53196066;-1947262.791;2838133.877
arequipa;regional;-16.45124727;-71.5318929;-1947276.14;2838140.164
arequipa;regional;-16.45135702;-71.53182323;-1947289.912;2838146.624
arequipa;regional;-16.45148116;-71.5317665;-1947305.209;2838151.43
arequipa;regional;-16.45157596;-71.53168761;-1947317.341;2838159.131
arequipa;regional;-16.45169045;-71.53160968;-1947331.773;2838166.465
arequipa;regional;-16.45180473;-71.53153561;-1947346.133;2838173.364
arequipa;regional;-16.45192036;-71.53146097;-1947360.657;2838180.309
arequipa;regional;-16.45203852;-71.53138653;-1947375.476;2838187.201
arequipa;regional;-16.45215495;-71.53131142;-1947390.101;2838194.19
arequipa;regional;-16.45226824;-71.53123775;-1947404.34;2838201.056
arequipa;regional;-16.45238146;-71.5311644;-1947418.564;2838207.888
arequipa;regional;-16.45249287;-71.53109138;-1947432.573;2838214.706
arequipa;regional;-16.45260195;-71.53101956;-1947446.294;2838221.418
arequipa;regional;-16.45271136;-71.53095098;-1947460.011;2838227.759
arequipa;regional;-16.45280974;-71.53088105;-1947472.45;2838234.397
arequipa;regional;-16.4529084;-71.53081173;-1947484.915;2838240.962
arequipa;regional;-16.45300473;-71.53074353;-1947497.091;2838247.431
arequipa;regional;-16.45310108;-71.53068181;-1947509.188;2838253.165
arequipa;regional;-16.45319133;-71.53062799;-1947520.469;2838258.083
arequipa;regional;-16.4532675;-71.53058429;-1947529.967;2838262.039
arequipa;regional;-16.45332706;-71.53055161;-1947537.376;2838264.964
arequipa;regional;-16.45336597;-71.53053133;-1947542.204;2838266.753
arequipa;regional;-16.45338314;-71.53052154;-1947544.344;2838267.638
arequipa;regional;-16.45339646;-71.53051374;-1947546.006;2838268.347
arequipa;regional;-16.45341377;-71.53050233;-1947548.185;2838269.414
arequipa;regional;-16.45343832;-71.53048577;-1947551.277;2838270.97
arequipa;regional;-16.45347446;-71.53046153;-1947555.829;2838273.244
arequipa;regional;-16.45351543;-71.53043411;-1947560.987;2838275.815
arequipa;regional;-16.45355684;-71.53040638;-1947566.202;2838278.416
arequipa;regional;-16.45360468;-71.53037445;-1947572.225;2838281.409
arequipa;regional;-16.45365985;-71.53033791;-1947579.166;2838284.828
arequipa;regional;-16.4537207;-71.53029633;-1947586.839;2838288.744
arequipa;regional;-16.45379105;-71.53025027;-1947595.684;2838293.043
arequipa;regional;-16.45386711;-71.53020056;-1947605.247;2838297.682
arequipa;regional;-16.45394264;-71.53015116;-1947614.742;2838302.292
arequipa;regional;-16.45401637;-71.53010234;-1947624.019;2838306.86
arequipa;regional;-16.4540964;-71.53005241;-1947634.051;2838311.472
arequipa;regional;-16.4541801;-71.53000063;-1947644.536;2838316.245
arequipa;regional;-16.45426727;-71.52994601;-1947655.465;2838321.294
arequipa;regional;-16.45435573;-71.5298876;-1947666.594;2838326.757
arequipa;regional;-16.45444911;-71.52982678;-1947678.332;2838332.427
arequipa;regional;-16.45454552;-71.52976351;-1947690.456;2838338.335
arequipa;regional;-16.45464745;-71.52970092;-1947703.219;2838344.095
arequipa;regional;-16.45474841;-71.52962879;-1947715.989;2838350.949
arequipa;regional;-16.45486684;-71.52958171;-1947730.495;2838354.734
arequipa;regional;-16.45498753;-71.52952943;-1947745.332;2838359.079
arequipa;regional;-16.45511228;-71.52947746;-1947760.642;2838363.335
arequipa;regional;-16.4552489;-71.5294279;-1947777.315;2838367.163
arequipa;regional;-16.45538159;-71.52937579;-1947793.56;2838371.332
arequipa;regional;-16.45551519;-71.52932382;-1947809.909;2838375.473
arequipa;regional;-16.45564411;-71.52927255;-1947825.7;2838379.596
arequipa;regional;-16.45576892;-71.52922413;-1947840.972;2838383.449
arequipa;regional;-16.45588959;-71.52918141;-1947855.686;2838386.711
arequipa;regional;-16.45600746;-71.52914939;-1947869.935;2838388.797
arequipa;regional;-16.45612463;-71.52913558;-1947883.873;2838388.827
arequipa;regional;-16.45624183;-71.52913935;-1947897.591;2838386.864
arequipa;regional;-16.45636227;-71.52915402;-1947911.553;2838383.624
arequipa;regional;-16.45648618;-71.52917056;-1947925.898;2838380.127
arequipa;regional;-16.4566142;-71.52918517;-1947940.751;2838376.793
arequipa;regional;-16.45674487;-71.52919565;-1947955.966;2838373.894
arequipa;regional;-16.45687881;-71.52919704;-1947971.681;2838371.982
arequipa;regional;-16.45701508;-71.52918628;-1947987.823;2838371.416
arequipa;regional;-16.45715276;-71.52916309;-1948004.288;2838372.242
arequipa;regional;-16.45729096;-71.52913294;-1948020.902;2838373.849
arequipa;regional;-16.45742478;-71.52909955;-1948037.042;2838375.881
arequipa;regional;-16.45755605;-71.52906512;-1948052.897;2838378.063
arequipa;regional;-16.45768875;-71.52902975;-1948068.931;2838380.334
arequipa;regional;-16.45782335;-71.52899473;-1948085.183;2838382.54
arequipa;regional;-16.45796005;-71.52896075;-1948101.669;2838384.601
arequipa;regional;-16.45809782;-71.52892675;-1948118.282;2838386.65
arequipa;regional;-16.45823523;-71.52889198;-1948134.861;2838388.79
arequipa;regional;-16.45837184;-71.52885855;-1948151.33;2838390.791
arequipa;regional;-16.45850678;-71.52882784;-1948167.568;2838392.504
arequipa;regional;-16.45863698;-71.52880492;-1948183.151;2838393.395
arequipa;regional;-16.45875103;-71.52879302;-1948196.698;2838393.25
arequipa;regional;-16.45884281;-71.52878784;-1948207.543;2838392.635
arequipa;regional;-16.45890958;-71.52878688;-1948215.397;2838391.869
arequipa;regional;-16.45894933;-71.52878463;-1948220.096;2838391.603
arequipa;regional;-16.45897609;-71.52878184;-1948223.274;2838391.569
arequipa;regional;-16.45900628;-71.52877945;-1948226.851;2838391.444
arequipa;regional;-16.45904506;-71.5287776;-1948231.428;2838391.146
arequipa;regional;-16.45909196;-71.5287763;-1948236.954;2838390.678
arequipa;regional;-16.45914737;-71.5287764;-1948243.461;2838389.942
arequipa;regional;-16.45921181;-71.52877679;-1948251.025;2838389.053
arequipa;regional;-16.45928491;-71.52877696;-1948259.609;2838388.077
arequipa;regional;-16.45936618;-71.52877458;-1948269.185;2838387.281
arequipa;regional;-16.45945084;-71.52877037;-1948279.183;2838386.649
arequipa;regional;-16.4595329;-71.52876629;-1948288.872;2838386.037
arequipa;regional;-16.45961719;-71.52876124;-1948298.837;2838385.505
arequipa;regional;-16.45970561;-71.52875488;-1948309.303;2838385.067
arequipa;regional;-16.45979831;-71.52874537;-1948320.312;2838384.931
arequipa;regional;-16.45989528;-71.52873207;-1948331.87;2838385.168
arequipa;regional;-16.45999589;-71.52871531;-1948343.9;2838385.749
arequipa;regional;-16.46010087;-71.52869547;-1948356.482;2838386.622
arequipa;regional;-16.46020969;-71.52867271;-1948369.551;2838387.776
arequipa;regional;-16.46032223;-71.52864618;-1948383.105;2838389.309
arequipa;regional;-16.46043859;-71.52861588;-1948397.156;2838391.219
arequipa;regional;-16.46055808;-71.52858398;-1948411.595;2838393.269
arequipa;regional;-16.46067682;-71.52855001;-1948425.971;2838395.564
arequipa;regional;-16.46079098;-71.52851195;-1948439.861;2838398.381
arequipa;regional;-16.46089782;-71.52846824;-1948452.963;2838401.935
arequipa;regional;-16.46099675;-71.52842098;-1948465.181;2838405.997
arequipa;regional;-16.46108836;-71.52837299;-1948476.548;2838410.235
arequipa;regional;-16.46117248;-71.52832444;-1948487.042;2838414.636
arequipa;regional;-16.46124946;-71.52827571;-1948496.7;2838419.15
arequipa;regional;-16.46131948;-71.5282268;-1948505.544;2838423.777
arequipa;regional;-16.46137998;-71.52818006;-1948513.241;2838428.281
arequipa;regional;-16.46142901;-71.52813784;-1948519.533;2838432.424
arequipa;regional;-16.46146633;-71.52809738;-1948524.428;2838436.521
arequipa;regional;-16.46149775;-71.52806057;-1948528.585;2838440.282
arequipa;regional;-16.46152862;-71.52802832;-1948532.618;2838443.532
arequipa;regional;-16.46156492;-71.5279972;-1948537.276;2838446.583
arequipa;regional;-16.46160723;-71.52796382;-1948542.668;2838449.812
arequipa;regional;-16.46165554;-71.52792725;-1948548.804;2838453.324
arequipa;regional;-16.46171147;-71.52788823;-1948555.867;2838457.014
arequipa;regional;-16.46173592;-71.5278716;-1948558.95;2838458.579
arequipa;regional;-16.46177376;-71.52784578;-1948563.72;2838461.01
arequipa;regional;-16.46184223;-71.52780098;-1948572.329;2838465.19
arequipa;regional;-16.46190948;-71.52775875;-1948580.762;2838469.095
arequipa;regional;-16.46197604;-71.52771823;-1948589.093;2838472.816
arequipa;regional;-16.46204531;-71.52767804;-1948597.737;2838476.463
arequipa;regional;-16.46211631;-71.52763875;-1948606.573;2838479.986
arequipa;regional;-16.46218439;-71.52760291;-1948615.023;2838483.157
arequipa;regional;-16.46224461;-71.52757206;-1948622.487;2838485.864
arequipa;regional;-16.46229677;-71.52754506;-1948628.955;2838488.24
arequipa;regional;-16.46234674;-71.52752165;-1948635.12;2838490.239
arequipa;regional;-16.46239838;-71.52750122;-1948641.444;2838491.878
arequipa;regional;-16.46244993;-71.52748618;-1948647.689;2838492.907
arequipa;regional;-16.46249794;-71.52747553;-1948653.463;2838493.485
arequipa;regional;-16.4625402;-71.52746629;-1948658.544;2838493.978
arequipa;regional;-16.46257572;-71.52745872;-1948662.812;2838494.371
arequipa;regional;-16.46260213;-71.52745123;-1948666.008;2838494.874
arequipa;regional;-16.4626217;-71.52744517;-1948668.384;2838495.304
arequipa;regional;-16.46263502;-71.52744331;-1948669.973;2838495.34
arequipa;regional;-16.46266711;-71.52744128;-1948673.768;2838495.15
arequipa;regional;-16.46268986;-71.52744134;-1948676.438;2838494.846
arequipa;regional;-16.46271003;-71.5274392;-1948678.835;2838494.823
arequipa;regional;-16.46273044;-71.52743444;-1948681.293;2838495.095
arequipa;regional;-16.46276485;-71.52742002;-1948685.517;2838496.279
arequipa;regional;-16.46280553;-71.52740773;-1948690.45;2838497.139
arequipa;regional;-16.46284674;-71.52739527;-1948695.449;2838498.011
