ident;lat;long;y_proj;x_proj;ingreso_economico
1.18.24-12;-16.41900309;-71.5684829;-1943027.686;2834414.081;A
1.18.24-12;-16.41896031;-71.56867504;-1943020.243;2834392.861;A
1.18.24-12;-16.41909148;-71.56870466;-1943035.276;2834387.793;A
1.18.24-12;-16.41911795;-71.56871122;-1943038.301;2834386.705;A
1.18.24-12;-16.41916602;-71.56865748;-1943044.623;2834392.168;A
1.18.24-13; ; ;-1.516416327;20763369.87;A
1.18.24-13;-16.42338923;-71.57183951;-1943500.535;2833976.423;A
1.18.24-13;-16.42351359;-71.57216275;-1943511.07;2833938.164;A
1.18.24-13;-16.42344105;-71.57226293;-1943501.291;2833927.756;A
1.18.24-13;-16.4236894;-71.57257223;-1943526.563;2833889.46;A
1.18.24-13;-16.42385516;-71.57290678;-1943541.818;2833849.38;A
1.18.24-13;-16.42404029;-71.57276033;-1943565.402;2833863.564;A
1.18.24-13;-16.42389461;-71.57244484;-1943552.266;2833901.223;A
1.18.24-13;-16.42371332;-71.57220293;-1943534.021;2833931.006;A
1.18.24-13;-16.42356848;-71.57177182;-1943522.437;2833981.758;A
1.18.24-17; ; ;-1.516416327;20763369.87;A
1.18.24-17;-16.42064833;-71.57037113;-1943197.134;2834178.6;A
1.18.24-17;-16.42029602;-71.57031063;-1943156.521;2834190.053;A
1.18.24-17;-16.42021105;-71.57098743;-1943138.024;2834114.448;A
1.18.24-17;-16.42053885;-71.57108004;-1943175.355;2834099.676;A
1.18.24-18; ; ;-1.516416327;20763369.87;A
1.18.24-18;-16.41987975;-71.57088397;-1943100.42;2834130.494;A
1.18.24-18;-16.42011717;-71.57094283;-1943127.561;2834120.728;A
1.18.24-18;-16.42021198;-71.57029118;-1943146.896;2834193.353;A
1.18.24-18;-16.41987104;-71.57023764;-1943107.531;2834203.868;A
1.18.24-18;-16.4197863;-71.57083367;-1943090.078;2834137.415;A
1.18.24-19; ; ;-1.516416327;20763369.87;A
1.18.24-19;-16.4197233;-71.57079537;-1943083.161;2834142.577;A
1.18.24-19;-16.41980095;-71.57023994;-1943099.271;2834204.521;A
1.18.24-19;-16.41959603;-71.57021991;-1943075.458;2834209.464;A
1.18.24-19;-16.41953122;-71.5706705;-1943062.175;2834159.236;A
1.18.24-20; ; ;-1.516416327;20763369.87;A
1.18.24-20;-16.42066865;-71.57010194;-1943202.909;2834208.847;A
1.18.24-20;-16.42010226;-71.57001246;-1943137.519;2834226.376;A
1.18.24-20;-16.42001855;-71.56980934;-1943130.245;2834250.491;A
1.18.24-20;-16.4196781;-71.56976838;-1943090.778;2834259.573;A
1.18.24-20;-16.41963006;-71.57010755;-1943080.868;2834221.755;A
1.18.24-20;-16.42065517;-71.5702726;-1943199.178;2834189.679;A
1.18.24-21; ; ;-1.516416327;20763369.87;A
1.18.24-21;-16.41854119;-71.57034997;-1942949.943;2834208.476;A
1.18.24-21;-16.41864048;-71.57026674;-1942962.651;2834216.616;A
1.18.24-21;-16.41877376;-71.5702954;-1942977.942;2834211.629;A
1.18.24-21;-16.4190541;-71.57041654;-1943009.339;2834194.243;A
1.18.24-21;-16.4191001;-71.57013208;-1943018.323;2834225.886;A
1.18.24-21;-16.41841183;-71.5700136;-1942938.985;2834248.289;A
1.18.24-21;-16.41845015;-71.57033822;-1942939.399;2834210.996;A
1.18.24-22; ; ;-1.516416327;20763369.87;A
1.18.24-22;-16.41917382;-71.56969916;-1943032.429;2834273.995;A
1.18.24-22;-16.41869757;-71.56962715;-1942977.405;2834288.367;A
1.18.24-22;-16.41866237;-71.56997217;-1942968.928;2834249.719;A
1.18.24-22;-16.41910784;-71.57005928;-1943020.147;2834234.036;A
1.18.24-23; ; ;-1.516416327;20763369.87;A
1.18.24-23;-16.41850923;-71.56888575;-1942964.617;2834374.86;A
1.18.24-23;-16.41847372;-71.56911464;-1942957.566;2834349.379;A
1.18.24-23;-16.41846506;-71.56949733;-1942951.733;2834306.115;A
1.18.24-23;-16.41875495;-71.56953961;-1942985.246;2834297.541;A
