type;ident;lat;long;y_proj;x_proj;ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.13.1-18;-16.43415139;-71.50842925;-1945564.445;2841023.913;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-18;-16.43430818;-71.50842301;-1945582.943;2841022.567;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43426918;-71.5089061;-1945572.255;2840968.307;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43433615;-71.50893894;-1945579.707;2840963.707;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43429671;-71.50907732;-1945573.326;2840948.534;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43425617;-71.50908323;-1945568.489;2840948.395;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43409319;-71.509678;-1945541.824;2840883.098;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43406594;-71.50976187;-1945537.564;2840873.946;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43411457;-71.50984551;-1945542.219;2840863.826;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43408141;-71.50993321;-1945537.215;2840854.318;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.4341267;-71.50997162;-1945542.05;2840849.37;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43406613;-71.51011512;-1945533.121;2840833.893;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43398693;-71.51023684;-1945522.278;2840821.13;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43389722;-71.51017444;-1945512.529;2840829.381;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43382017;-71.51026381;-1945502.348;2840820.256;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43377923;-71.5100283;-1945500.515;2840847.494;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43381664;-71.51001623;-1945505.062;2840848.373;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43381892;-71.50998494;-1945505.725;2840851.89;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43385115;-71.50997733;-1945509.607;2840852.33;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43387931;-71.50977083;-1945515.526;2840875.373;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43378401;-71.50975918;-1945504.477;2840877.942;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43379262;-71.50961922;-1945507.257;2840893.698;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43377355;-71.509616;-1945505.059;2840894.312;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43377882;-71.50945047;-1945507.77;2840913.01;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43378472;-71.50944449;-1945508.538;2840913.611;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43378474;-71.50939028;-1945509.226;2840919.757;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43377077;-71.50938738;-1945507.621;2840920.269;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43392255;-71.50892842;-1945531.253;2840970.315;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43385255;-71.50889473;-1945523.455;2840975.052;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43358294;-71.50890483;-1945491.655;2840977.438;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43363034;-71.50929429;-1945492.301;2840932.662;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43366838;-71.50967572;-1945491.949;2840888.919;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43367586;-71.50990674;-1945489.907;2840862.629;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.4336795;-71.51005659;-1945488.441;2840845.593;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43368247;-71.51012774;-1945487.891;2840837.487;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-19;-16.43365852;-71.51021856;-1945483.93;2840827.504;B;False; ; ;0; ; ; ; ; ; 
