ident;lat;long;y_proj;x_proj;ingreso_economico
1.10.57-11;-16.40732975;-71.52224119;-1942239.208;2839808.774;A
1.10.57-11;-16.4074404;-71.52219773;-1942252.755;2839812.256;A
1.10.57-11;-16.4074426;-71.52219545;-1942253.042;2839812.486;A
1.10.57-11;-16.40734138;-71.52174335;-1942246.853;2839865.07;A
1.10.57-11;-16.40671033;-71.5219231;-1942170.455;2839852.935;A
1.10.57-11;-16.40628142;-71.52208409;-1942118.041;2839840.286;A
1.10.57-11;-16.40609199;-71.52220561;-1942094.254;2839828.981;A
1.10.57-12; ; ;-1.516416327;20763369.87;A
1.10.57-12;-16.40745845;-71.52268299;-1942248.755;2839756.998;A
1.10.57-12;-16.40782736;-71.52266908;-1942292.267;2839753.755;A
1.10.57-12;-16.40783443;-71.52254132;-1942294.708;2839768.149;A
1.10.57-12;-16.40782503;-71.52250622;-1942294.047;2839772.251;A
1.10.57-12;-16.40754337;-71.52222467;-1942264.511;2839807.856;A
1.10.57-12;-16.40750271;-71.52227615;-1942259.085;2839802.55;A
1.10.57-12;-16.40733525;-71.52227342;-1942239.447;2839805.048;A
1.10.57-12;-16.40696646;-71.5223689;-1942194.921;2839799.04;A
1.10.57-12;-16.40665278;-71.52244528;-1942157.109;2839794.478;A
1.10.57-12;-16.40641378;-71.52263365;-1942126.658;2839776.242;A
1.10.57-12;-16.40674787;-71.5230085;-1942161.177;2839729.374;A
1.10.57-12;-16.40687198;-71.52287636;-1942177.423;2839742.736;A
1.10.57-13; ; ;-1.516416327;20763369.87;A
1.10.57-13;-16.4070167;-71.52319012;-1942190.466;2839705.269;A
1.10.57-13;-16.40710132;-71.52340728;-1942197.668;2839679.54;A
1.10.57-13;-16.40725011;-71.52390198;-1942208.907;2839621.504;A
1.10.57-13;-16.40767382;-71.5237177;-1942261.005;2839636.863;A
1.10.57-13;-16.40737032;-71.52275605;-1942237.48;2839749.866;A
1.10.57-13;-16.40714891;-71.52280337;-1942210.875;2839747.393;A
1.10.57-13;-16.40690145;-71.52288887;-1942180.726;2839740.932;A
1.10.57-13;-16.40680236;-71.52298885;-1942167.825;2839730.891;A
1.10.57-14; ; ;-1.516416327;20763369.87;A
1.10.57-14;-16.40851545;-71.5228603;-1942370.686;2839723.082;A
1.10.57-14;-16.40758023;-71.52329053;-1942255.398;2839686.521;A
1.10.57-14;-16.40770757;-71.52370201;-1942265.167;2839638.201;A
1.10.57-14;-16.40868779;-71.52323626;-1942386.188;2839678.202;A
1.10.57-15; ; ;-1.516416327;20763369.87;A
1.10.57-15;-16.40789793;-71.52412773;-1942282.16;2839587.443;A
1.10.57-15;-16.40888236;-71.52369899;-1942403.209;2839623.193;A
1.10.57-15;-16.40871945;-71.52329116;-1942389.215;2839671.564;A
1.10.57-15;-16.40772051;-71.52374516;-1942266.144;2839633.139;A
1.10.57-16; ; ;-1.516416327;20763369.87;A
1.10.57-16;-16.4072531;-71.52398063;-1942208.267;2839612.547;A
