type;ident;lat;long;y_proj;x_proj;ingreso_economico
TRACK;1.4.320-15;-16.33468809;-71.61492647;-1932544.042;2830244.426;E
TRACK;1.4.320-15;-16.33446184;-71.6147135;-1932520.138;2830271.502;E
TRACK;1.4.320-15;-16.33414716;-71.61511441;-1932478.177;2830230.118;E
TRACK;1.4.320-15;-16.33435679;-71.61529086;-1932500.587;2830207.399;E
TRACK;1.4.320-16; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-16;-16.33442957;-71.61578448;-1932502.965;2830150.49;E
TRACK;1.4.320-16;-16.33456643;-71.61557962;-1932521.595;2830171.946;E
TRACK;1.4.320-16;-16.33437239;-71.6154257;-1932500.734;2830191.909;E
TRACK;1.4.320-16;-16.33428537;-71.61549172;-1932489.691;2830185.55;E
TRACK;1.4.320-16;-16.33403985;-71.61580969;-1932456.888;2830152.676;E
TRACK;1.4.320-16;-16.33424586;-71.61598842;-1932478.844;2830129.744;E
TRACK;1.4.320-17; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-17;-16.33446123;-71.6153873;-1932511.646;2830195.113;E
TRACK;1.4.320-17;-16.3346223;-71.61552614;-1932528.824;2830177.287;E
TRACK;1.4.320-17;-16.33494281;-71.61515807;-1932571.059;2830214.87;E
TRACK;1.4.320-17;-16.33471992;-71.61496355;-1932547.317;2830239.81;E
TRACK;1.4.320-17;-16.33444931;-71.61529204;-1932511.437;2830206.067;E
TRACK;1.4.320-18; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-18;-16.33468566;-71.61636104;-1932525.829;2830081.805;E
TRACK;1.4.320-18;-16.33499241;-71.61521453;-1932576.177;2830207.826;E
TRACK;1.4.320-18;-16.33496312;-71.61521477;-1932572.734;2830208.178;E
TRACK;1.4.320-18;-16.33430063;-71.61604396;-1932484.582;2830122.738;E
TRACK;1.4.320-20; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-20;-16.33370727;-71.61926895;-1932374.612;2829764.767;E
TRACK;1.4.320-20;-16.33337105;-71.61868984;-1932342.369;2829834.777;E
TRACK;1.4.320-20;-16.33310577;-71.61886303;-1932309.057;2829818.573;E
TRACK;1.4.320-20;-16.33344729;-71.61946022;-1932341.696;2829746.446;E
TRACK;1.4.320-21; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-21;-16.33333286;-71.61862121;-1932338.742;2829843.053;E
TRACK;1.4.320-21;-16.33312661;-71.61829563;-1932318.592;2829882.636;E
TRACK;1.4.320-21;-16.33295492;-71.61832361;-1932298.083;2829881.684;E
TRACK;1.4.320-21;-16.33317984;-71.61872218;-1932319.513;2829833.585;E
TRACK;1.4.320-22; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-22;-16.33382229;-71.6177368;-1932407.261;2829936.994;E
TRACK;1.4.320-22;-16.33384014;-71.61789291;-1932407.406;2829919.063;E
TRACK;1.4.320-22;-16.33383573;-71.61803437;-1932405.121;2829903.082;E
TRACK;1.4.320-22;-16.33380713;-71.61814858;-1932400.336;2829890.502;E
TRACK;1.4.320-22;-16.33376338;-71.61829434;-1932393.378;2829874.542;E
TRACK;1.4.320-22;-16.33366662;-71.61844534;-1932380.13;2829858.673;E
TRACK;1.4.320-22;-16.33356009;-71.61857659;-1932365.981;2829845.171;E
TRACK;1.4.320-22;-16.33346053;-71.61863289;-1932353.587;2829840.076;E
TRACK;1.4.320-22;-16.33368475;-71.61894332;-1932376.037;2829801.979;E
TRACK;1.4.320-22;-16.33380686;-71.61884739;-1932391.573;2829811.275;E
TRACK;1.4.320-22;-16.33388951;-71.61878732;-1932402.028;2829817.016;E
TRACK;1.4.320-22;-16.33396138;-71.61869324;-1932411.643;2829826.753;E
TRACK;1.4.320-22;-16.33405442;-71.61854049;-1932424.476;2829842.868;E
TRACK;1.4.320-22;-16.33410698;-71.61837775;-1932432.682;2829860.639;E
TRACK;1.4.320-22;-16.33415415;-71.61824936;-1932439.824;2829874.586;E
TRACK;1.4.320-22;-16.33419704;-71.61806282;-1932447.19;2829895.18;E
TRACK;1.4.320-22;-16.33419673;-71.61791415;-1932449.012;2829912.04;E
TRACK;1.4.320-22;-16.33420551;-71.61772888;-1932452.358;2829932.933;E
TRACK;1.4.320-22;-16.33413461;-71.61755093;-1932446.257;2829954.026;E
TRACK;1.4.320-22;-16.33409809;-71.61739312;-1932443.94;2829972.392;E
TRACK;1.4.320-22;-16.33402081;-71.61725754;-1932436.561;2829988.764;E
TRACK;1.4.320-22;-16.33390481;-71.61709985;-1932424.909;2830008.143;E
TRACK;1.4.320-22;-16.33363202;-71.61734757;-1932389.784;2829983.587;E
TRACK;1.4.320-22;-16.33377878;-71.6175712;-1932404.222;2829956.332;E
TRACK;1.4.320-23; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-23;-16.3333924;-71.61797973;-1932353.748;2829915.013;E
TRACK;1.4.320-23;-16.33336076;-71.6180824;-1932348.75;2829903.781;E
TRACK;1.4.320-23;-16.33328303;-71.61816942;-1932338.536;2829894.921;E
TRACK;1.4.320-23;-16.33319689;-71.61824126;-1932327.523;2829887.89;E
TRACK;1.4.320-23;-16.33341632;-71.61856245;-1932349.276;2829848.635;E
TRACK;1.4.320-23;-16.33349692;-71.618485;-1932359.708;2829856.373;E
TRACK;1.4.320-23;-16.3335596;-71.61840682;-1932368.044;2829864.427;E
TRACK;1.4.320-23;-16.33364545;-71.61828847;-1932379.604;2829876.734;E
TRACK;1.4.320-23;-16.33368641;-71.61815322;-1932386.103;2829891.539;E
TRACK;1.4.320-23;-16.33373146;-71.61799825;-1932393.33;2829908.526;E
TRACK;1.4.320-23;-16.33372532;-71.61784185;-1932394.562;2829926.338;E
TRACK;1.4.320-23;-16.33370707;-71.61772831;-1932393.839;2829939.447;E
TRACK;1.4.320-23;-16.33367352;-71.6176068;-1932391.417;2829953.658;E
TRACK;1.4.320-23;-16.33354533;-71.61741459;-1932378.767;2829977.11;E
TRACK;1.4.320-23;-16.33329145;-71.61764608;-1932346.064;2829954.148;E
TRACK;1.4.320-23;-16.33335973;-71.61783385;-1932351.734;2829931.976;E
TRACK;1.4.320-24; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-24;-16.33287676;-71.61758232;-1932298.167;2829966.744;E
TRACK;1.4.320-24;-16.33300314;-71.61754148;-1932313.518;2829969.739;E
TRACK;1.4.320-24;-16.333124;-71.61756712;-1932327.388;2829965.268;E
TRACK;1.4.320-24;-16.33322335;-71.61758829;-1932338.789;2829961.583;E
TRACK;1.4.320-24;-16.33340941;-71.61727669;-1932364.53;2829994.504;E
TRACK;1.4.320-24;-16.33322997;-71.61720504;-1932344.356;2830004.949;E
TRACK;1.4.320-24;-16.33309894;-71.61718516;-1932329.218;2830008.899;E
TRACK;1.4.320-24;-16.33297803;-71.61717387;-1932315.162;2830011.744;E
TRACK;1.4.320-24;-16.33286088;-71.61719791;-1932301.105;2830010.535;E
TRACK;1.4.320-24;-16.33276678;-71.61722387;-1932289.732;2830008.809;E
TRACK;1.4.320-24;-16.33268463;-71.61728185;-1932279.361;2830003.298;E
TRACK;1.4.320-24;-16.33260538;-71.61733708;-1932269.366;2829998.061;E
TRACK;1.4.320-24;-16.33251392;-71.61741702;-1932257.628;2829990.181;E
TRACK;1.4.320-24;-16.33244393;-71.61748824;-1932248.519;2829983.011;E
TRACK;1.4.320-24;-16.33271403;-71.61773638;-1932277.135;2829951.382;E
TRACK;1.4.320-24;-16.3328068;-71.61764703;-1932289.143;2829960.312;E
TRACK;1.4.320-25; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-25;-16.33261462;-71.61716146;-1932272.645;2830017.854;E
TRACK;1.4.320-25;-16.33275576;-71.61711036;-1932289.857;2830021.821;E
TRACK;1.4.320-25;-16.33294941;-71.61708606;-1932312.898;2830022.07;E
TRACK;1.4.320-25;-16.33312243;-71.6170775;-1932333.322;2830020.802;E
TRACK;1.4.320-25;-16.33329767;-71.61712207;-1932353.342;2830013.48;E
TRACK;1.4.320-25;-16.33348443;-71.61721195;-1932374.148;2830000.873;E
TRACK;1.4.320-25;-16.33366182;-71.61690519;-1932398.81;2830033.359;E
TRACK;1.4.320-25;-16.33345152;-71.61674945;-1932376.063;2830053.738;E
TRACK;1.4.320-25;-16.33328525;-71.61671811;-1932356.93;2830059.443;E
TRACK;1.4.320-25;-16.33304864;-71.61669121;-1932329.484;2830065.555;E
TRACK;1.4.320-25;-16.3328661;-71.61668899;-1932308.077;2830068.169;E
TRACK;1.4.320-25;-16.33267179;-71.61673438;-1932284.694;2830065.537;E
TRACK;1.4.320-25;-16.33248257;-71.61680847;-1932261.55;2830059.584;E
TRACK;1.4.320-25;-16.33232136;-71.61690943;-1932241.36;2830050.223;E
TRACK;1.4.320-25;-16.33209326;-71.61713384;-1932211.772;2830027.731;E
TRACK;1.4.320-25;-16.33233199;-71.61741371;-1932236.307;2829992.91;E
TRACK;1.4.320-25;-16.33245428;-71.61728425;-1932252.284;2830006.006;E
TRACK;1.4.320-26; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-26;-16.33295621;-71.61658846;-1932319.914;2830078.401;E
TRACK;1.4.320-26;-16.33306883;-71.61659504;-1932333.057;2830076.198;E
TRACK;1.4.320-26;-16.33315925;-71.61660711;-1932343.522;2830073.659;E
TRACK;1.4.320-26;-16.33326815;-71.61661708;-1932356.186;2830071.12;E
TRACK;1.4.320-26;-16.33337912;-71.61665009;-1932368.803;2830065.94;E
TRACK;1.4.320-26;-16.33350187;-71.61667949;-1932382.849;2830061.018;E
TRACK;1.4.320-26;-16.33361851;-71.61673768;-1932395.817;2830052.911;E
TRACK;1.4.320-26;-16.33368405;-71.61658253;-1932405.452;2830069.654;E
TRACK;1.4.320-26;-16.33360728;-71.61651542;-1932397.276;2830078.257;E
TRACK;1.4.320-26;-16.33345758;-71.61644657;-1932380.558;2830088;E
TRACK;1.4.320-26;-16.33327094;-71.61642143;-1932358.958;2830093.266;E
TRACK;1.4.320-26;-16.3330599;-71.6163847;-1932334.636;2830100.162;E
TRACK;1.4.320-26;-16.3328758;-71.61636905;-1932313.214;2830104.319;E
TRACK;1.4.320-26;-16.33276727;-71.6164153;-1932299.892;2830100.479;E
TRACK;1.4.320-27; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-27;-16.33215714;-71.61692599;-1932221.87;2830050.471;E
TRACK;1.4.320-27;-16.33236633;-71.6167644;-1932248.452;2830066.086;E
TRACK;1.4.320-27;-16.33281196;-71.61659499;-1932302.895;2830079.527;E
TRACK;1.4.320-27;-16.33265916;-71.61644045;-1932286.884;2830099.027;E
TRACK;1.4.320-27;-16.33238282;-71.61654109;-1932253.178;2830091.192;E
TRACK;1.4.320-27;-16.33222207;-71.61638452;-1932236.259;2830111.024;E
TRACK;1.4.320-27;-16.33214197;-71.61647454;-1932225.729;2830101.854;E
TRACK;1.4.320-27;-16.33195783;-71.61658662;-1932202.707;2830091.528;E
TRACK;1.4.320-27;-16.33179567;-71.61668265;-1932182.466;2830082.738;E
TRACK;1.4.320-27;-16.33163604;-71.61676494;-1932162.694;2830075.474;E
TRACK;1.4.320-27;-16.33199931;-71.61709373;-1932201.241;2830033.494;E
TRACK;1.4.320-28; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-28;-16.33148439;-71.61697114;-1932142.311;2830054.056;E
TRACK;1.4.320-28;-16.33141671;-71.61712505;-1932132.441;2830037.482;E
TRACK;1.4.320-28;-16.33176752;-71.61742599;-1932169.873;2829998.822;E
TRACK;1.4.320-28;-16.33195791;-71.61718577;-1932195.23;2830023.595;E
TRACK;1.4.320-28;-16.3315964;-71.61684438;-1932157.047;2830066.98;E
TRACK;1.4.320-28;-16.33147033;-71.61675893;-1932143.311;2830078.3;E
TRACK;1.4.320-28;-16.3312668;-71.6167124;-1932119.993;2830086.209;E
TRACK;1.4.320-28;-16.33135755;-71.61686642;-1932128.725;2830067.571;E
TRACK;1.4.320-29; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-29;-16.33234145;-71.61799355;-1932230.173;2829927.045;E
TRACK;1.4.320-29;-16.332433;-71.61802627;-1932240.514;2829922.15;E
TRACK;1.4.320-29;-16.33267612;-71.61797701;-1932269.677;2829924.589;E
TRACK;1.4.320-29;-16.33265603;-71.61781395;-1932269.355;2829943.337;E
TRACK;1.4.320-29;-16.33203101;-71.61723061;-1932203.254;2830017.564;E
TRACK;1.4.320-29;-16.33180753;-71.6174715;-1932174.002;2829993.144;E
TRACK;1.4.320-29;-16.33217395;-71.61777412;-1932213.247;2829954.091;E
TRACK;1.4.320-31; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-31;-16.33196615;-71.61771587;-1932189.575;2829963.385;E
TRACK;1.4.320-31;-16.3317683;-71.61753714;-1932168.576;2829986.209;E
TRACK;1.4.320-31;-16.33156093;-71.61776306;-1932141.404;2829963.277;E
TRACK;1.4.320-31;-16.33177136;-71.61795386;-1932163.729;2829938.921;E
TRACK;1.4.320-32; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-32;-16.3315271;-71.61769441;-1932138.29;2829971.498;E
TRACK;1.4.320-32;-16.33170492;-71.61747588;-1932161.899;2829993.974;E
TRACK;1.4.320-32;-16.33140624;-71.61720867;-1932130.167;2830028.136;E
TRACK;1.4.320-32;-16.33148387;-71.61766263;-1932133.61;2829975.66;E
TRACK;1.4.320-33; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-33;-16.33148442;-71.61798786;-1932129.612;2829938.779;E
TRACK;1.4.320-33;-16.33160886;-71.61808185;-1932143.049;2829926.512;E
TRACK;1.4.320-33;-16.33170921;-71.61795947;-1932156.361;2829939.089;E
TRACK;1.4.320-33;-16.33148294;-71.6177907;-1932131.901;2829961.152;E
TRACK;1.4.320-33;-16.33144503;-71.61788013;-1932126.333;2829951.503;E
TRACK;1.4.320-34; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-34;-16.33140471;-71.6180519;-1932119.452;2829932.549;E
TRACK;1.4.320-34;-16.3313443;-71.61722987;-1932122.629;2830026.534;E
TRACK;1.4.320-34;-16.33107464;-71.61646469;-1932100.525;2830116.781;E
TRACK;1.4.320-34;-16.33088544;-71.61651256;-1932077.711;2830113.802;E
TRACK;1.4.320-34;-16.33104264;-71.61721464;-1932087.398;2830032.164;E
TRACK;1.4.320-34;-16.33118373;-71.61809504;-1932092.966;2829930.516;E
TRACK;1.4.320-35; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-35;-16.33091212;-71.61707702;-1932073.792;2830049.456;E
TRACK;1.4.320-35;-16.33073598;-71.61596972;-1932066.943;2830177.284;E
TRACK;1.4.320-35;-16.33037334;-71.61602742;-1932023.641;2830175.434;E
TRACK;1.4.320-35;-16.33057153;-71.61713598;-1932033.063;2830047.178;E
TRACK;1.4.320-36; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-36;-16.33093719;-71.61717258;-1932075.541;2830038.297;E
TRACK;1.4.320-36;-16.33056586;-71.61722511;-1932031.283;2830037.146;E
TRACK;1.4.320-36;-16.33065962;-71.61772265;-1932036.077;2829979.52;E
TRACK;1.4.320-36;-16.33101139;-71.61765284;-1932078.254;2829982.885;E
TRACK;1.4.320-37; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-37;-16.33057115;-71.61782772;-1932024.375;2829968.752;E
TRACK;1.4.320-37;-16.33021741;-71.61787494;-1931982.25;2829967.974;E
TRACK;1.4.320-37;-16.33027885;-71.61827772;-1931984.433;2829921.511;E
TRACK;1.4.320-37;-16.33064684;-71.61821734;-1932028.396;2829923.596;E
TRACK;1.4.320-38; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-38;-16.3298091;-71.61783299;-1931934.83;2829978.013;E
TRACK;1.4.320-38;-16.32969846;-71.61774815;-1931922.898;2829989.064;E
TRACK;1.4.320-38;-16.32957838;-71.61760283;-1931910.614;2830007.094;E
TRACK;1.4.320-38;-16.32947639;-71.61736765;-1931901.576;2830035.079;E
TRACK;1.4.320-38;-16.32913915;-71.61745558;-1931860.879;2830029.472;E
TRACK;1.4.320-38;-16.32924809;-71.61776458;-1931869.81;2829993.027;E
TRACK;1.4.320-38;-16.329421;-71.61799739;-1931887.205;2829964.394;E
TRACK;1.4.320-38;-16.32959036;-71.61814353;-1931905.266;2829945.633;E
TRACK;1.4.320-38;-16.32980101;-71.61825154;-1931928.651;2829930.661;E
TRACK;1.4.320-38;-16.33002595;-71.61830048;-1931954.452;2829922.202;E
TRACK;1.4.320-38;-16.33023308;-71.61826008;-1931979.279;2829924.103;E
TRACK;1.4.320-38;-16.33016829;-71.61788807;-1931976.318;2829967.121;E
TRACK;1.4.320-38;-16.32997427;-71.61789172;-1931953.49;2829969.217;E
TRACK;1.4.320-39; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-39;-16.32958718;-71.61684884;-1931921.067;2830092.47;E
TRACK;1.4.320-39;-16.32974891;-71.61662843;-1931942.811;2830115.368;E
TRACK;1.4.320-39;-16.32990732;-71.61643121;-1931963.875;2830135.681;E
TRACK;1.4.320-39;-16.32961611;-71.61620252;-1931932.538;2830165.379;E
TRACK;1.4.320-39;-16.32934876;-71.61655744;-1931896.711;2830128.596;E
TRACK;1.4.320-39;-16.32925525;-71.61669667;-1931883.992;2830114.018;E
TRACK;1.4.320-39;-16.32917637;-71.61683126;-1931873.048;2830099.778;E
TRACK;1.4.320-39;-16.32912609;-71.61702621;-1931864.709;2830078.324;E
TRACK;1.4.320-39;-16.3291319;-71.61736208;-1931861.195;2830040.168;E
TRACK;1.4.320-39;-16.3294794;-71.61730156;-1931902.755;2830042.534;E
TRACK;1.4.320-39;-16.32948274;-71.61706047;-1931906.159;2830069.826;E
TRACK;1.4.320-40; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-40;-16.32993959;-71.61572817;-1931976.448;2830214.976;E
TRACK;1.4.320-40;-16.3297831;-71.61560965;-1931959.553;2830230.44;E
TRACK;1.4.320-40;-16.32947199;-71.61593707;-1931918.932;2830197.341;E
TRACK;1.4.320-40;-16.32918305;-71.61633697;-1931880.008;2830155.737;E
TRACK;1.4.320-40;-16.32931843;-71.61644642;-1931894.536;2830141.575;E
TRACK;1.4.320-41; ; ;-1.516416327;20763369.87;E
TRACK;1.4.320-41;-16.32968529;-71.61827869;-1931914.725;2829929.08;E
TRACK;1.4.320-41;-16.32949019;-71.61817116;-1931893.159;2829943.796;E
TRACK;1.4.320-41;-16.32932067;-71.61804211;-1931874.866;2829960.621;E
TRACK;1.4.320-41;-16.32919534;-71.61785625;-1931862.471;2829983.316;E
TRACK;1.4.320-41;-16.329066;-71.61758567;-1931850.664;2830015.668;E
TRACK;1.4.320-41;-16.3290301;-71.61743654;-1931848.311;2830033.041;E
TRACK;1.4.320-41;-16.32902393;-71.61721287;-1931850.381;2830058.482;E
TRACK;1.4.320-41;-16.32903835;-71.61704216;-1931854.207;2830077.652;E
TRACK;1.4.320-41;-16.32910204;-71.61689698;-1931863.5;2830093.288;E
TRACK;1.4.320-41;-16.3291223;-71.61677468;-1931867.406;2830106.893;E
TRACK;1.4.320-41;-16.32891901;-71.6166145;-1931845.536;2830127.685;E
TRACK;1.4.320-41;-16.32879409;-71.61669949;-1931829.806;2830119.665;E
TRACK;1.4.320-41;-16.32861355;-71.61682365;-1931807.056;2830107.923;E
TRACK;1.4.320-41;-16.32879484;-71.61728433;-1931822.589;2830053.343;E
TRACK;1.4.320-41;-16.32894032;-71.61758442;-1931835.922;2830017.436;E
TRACK;1.4.320-41;-16.32903063;-71.61782952;-1931843.464;2829988.477;E
TRACK;1.4.320-41;-16.32916851;-71.61803015;-1931857.148;2829963.945;E
TRACK;1.4.320-41;-16.32918465;-71.6180439;-1931858.872;2829962.177;E
TRACK;1.4.320-41;-16.32932356;-71.61820248;-1931873.202;2829942.401;E
TRACK;1.4.320-41;-16.3294296;-71.61828229;-1931884.656;2829931.98;E
TRACK;1.4.320-41;-16.32951632;-71.61835419;-1931893.94;2829922.705;E
TRACK;1.4.320-41;-16.32968555;-71.61840623;-1931913.161;2829914.616;E
TRACK;1.4.320-41;-16.32977053;-71.61842298;-1931922.931;2829911.617;E
TRACK;1.4.320-41;-16.32980482;-71.61833549;-1931928.05;2829921.093;E
TRACK;1.4.321-2; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-2;-16.32837242;-71.61997939;-1931739.324;2829753.232;E
TRACK;1.4.321-2;-16.32842296;-71.61996024;-1931745.497;2829754.75;E
TRACK;1.4.321-2;-16.32849757;-71.61983427;-1931755.832;2829768.068;E
TRACK;1.4.321-2;-16.32860843;-71.61965495;-1931771.089;2829786.966;E
TRACK;1.4.321-2;-16.32820921;-71.61942376;-1931727.1;2829818.342;E
TRACK;1.4.321-2;-16.32771593;-71.62044196;-1931656.462;2829709.276;E
TRACK;1.4.321-2;-16.32804837;-71.62062753;-1931693.179;2829683.936;E
TRACK;1.4.321-3; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-3;-16.3296119;-71.62023591;-1931881.659;2829708.115;E
TRACK;1.4.321-3;-16.32863795;-71.61968669;-1931774.158;2829782.985;E
TRACK;1.4.321-3;-16.32855429;-71.61984347;-1931762.377;2829766.291;E
TRACK;1.4.321-3;-16.32950597;-71.62040532;-1931867.105;2829690.278;E
TRACK;1.4.321-4; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-4;-16.32944529;-71.62048829;-1931858.943;2829681.655;E
TRACK;1.4.321-4;-16.32849438;-71.61993168;-1931754.24;2829757.065;E
TRACK;1.4.321-4;-16.32833494;-71.62027161;-1931731.274;2829720.585;E
TRACK;1.4.321-4;-16.32927121;-71.62080255;-1931834.578;2829648.276;E
TRACK;1.4.321-5; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-5;-16.32924666;-71.62089498;-1931830.542;2829638.113;E
TRACK;1.4.321-5;-16.32828848;-71.62034153;-1931724.945;2829713.258;E
TRACK;1.4.321-5;-16.32810843;-71.62068231;-1931699.548;2829676.949;E
TRACK;1.4.321-5;-16.32905409;-71.62122496;-1931803.808;2829603.19;E
TRACK;1.4.321-6; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-6;-16.33032174;-71.62154037;-1931948.715;2829551.033;E
TRACK;1.4.321-6;-16.32931617;-71.62093528;-1931838.2;2829632.645;E
TRACK;1.4.321-6;-16.32911826;-71.62125745;-1931810.937;2829598.676;E
TRACK;1.4.321-6;-16.33017621;-71.62185811;-1931927.658;2829516.889;E
TRACK;1.4.321-7; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-7;-16.33056102;-71.62112148;-1931982.042;2829595.432;E
TRACK;1.4.321-7;-16.32953289;-71.62052356;-1931868.789;2829676.523;E
TRACK;1.4.321-7;-16.3293526;-71.6208407;-1931843.658;2829642.898;E
TRACK;1.4.321-7;-16.3303839;-71.62144181;-1931957.244;2829561.403;E
TRACK;1.4.321-8; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-8;-16.3303925;-71.62069211;-1931967.618;2829646.293;E
TRACK;1.4.321-8;-16.32965246;-71.62028402;-1931885.82;2829702.136;E
TRACK;1.4.321-8;-16.32958669;-71.62043812;-1931876.173;2829685.514;E
TRACK;1.4.321-8;-16.330416;-71.62093332;-1931967.364;2829618.64;E
TRACK;1.4.321-9; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-9;-16.33105749;-71.61957075;-1932059.708;2829764.831;E
TRACK;1.4.321-9;-16.33086026;-71.61954008;-1932036.932;2829770.861;E
TRACK;1.4.321-9;-16.33065624;-71.61953584;-1932013.029;2829773.981;E
TRACK;1.4.321-9;-16.33036325;-71.61966826;-1931976.973;2829762.757;E
TRACK;1.4.321-9;-16.33004162;-71.61980353;-1931937.517;2829751.58;E
TRACK;1.4.321-9;-16.32989855;-71.61993592;-1931919.064;2829738.42;E
TRACK;1.4.321-9;-16.32978628;-71.62009605;-1931903.881;2829721.718;E
TRACK;1.4.321-9;-16.33011889;-71.62026542;-1931940.82;2829698.211;E
TRACK;1.4.321-9;-16.33022683;-71.6201187;-1931955.328;2829713.451;E
TRACK;1.4.321-9;-16.33040107;-71.62000401;-1931977.219;2829724.2;E
TRACK;1.4.321-9;-16.33059801;-71.61993135;-1932001.251;2829729.89;E
TRACK;1.4.321-9;-16.33082342;-71.61989873;-1932028.126;2829730.674;E
TRACK;1.4.321-9;-16.33097804;-71.61992362;-1932045.971;2829725.851;E
TRACK;1.4.321-10; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-10;-16.33074553;-71.62038447;-1932012.913;2829676.607;E
TRACK;1.4.321-10;-16.33089398;-71.62039785;-1932030.176;2829673.17;E
TRACK;1.4.321-10;-16.33094221;-71.62003096;-1932040.423;2829714.145;E
TRACK;1.4.321-10;-16.33081726;-71.62001087;-1932026.002;2829718.039;E
TRACK;1.4.321-10;-16.33063699;-71.62002443;-1932004.666;2829718.833;E
TRACK;1.4.321-10;-16.33039767;-71.62009645;-1931975.665;2829713.763;E
TRACK;1.4.321-10;-16.33017321;-71.62030278;-1931946.732;2829693.272;E
TRACK;1.4.321-10;-16.33049911;-71.6205011;-1931982.522;2829666.572;E
TRACK;1.4.321-10;-16.33059158;-71.62043601;-1931994.193;2829672.755;E
TRACK;1.4.321-11; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-11;-16.33144141;-71.62114134;-1932085.167;2829581.792;E
TRACK;1.4.321-11;-16.33152575;-71.6208951;-1932098.146;2829608.619;E
TRACK;1.4.321-11;-16.33148627;-71.62062679;-1932096.863;2829639.55;E
TRACK;1.4.321-11;-16.33141367;-71.62036796;-1932091.571;2829669.836;E
TRACK;1.4.321-11;-16.33106482;-71.62052963;-1932048.59;2829656.018;E
TRACK;1.4.321-11;-16.33115588;-71.62073895;-1932056.668;2829631.108;E
TRACK;1.4.321-11;-16.33111052;-71.62096169;-1932048.56;2829606.44;E
TRACK;1.4.321-12; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-12;-16.3318368;-71.62133485;-1932129.176;2829554.737;E
TRACK;1.4.321-12;-16.3319423;-71.62108452;-1932144.691;2829581.753;E
TRACK;1.4.321-12;-16.33198077;-71.62086026;-1932152.01;2829606.682;E
TRACK;1.4.321-12;-16.3319689;-71.62057611;-1932154.166;2829639.054;E
TRACK;1.4.321-12;-16.33189424;-71.62034251;-1932148.317;2829666.504;E
TRACK;1.4.321-12;-16.33181204;-71.62014345;-1932141.152;2829690.138;E
TRACK;1.4.321-12;-16.33150926;-71.62031442;-1932103.464;2829674.669;E
TRACK;1.4.321-12;-16.33159765;-71.62066474;-1932109.467;2829633.807;E
TRACK;1.4.321-12;-16.33161064;-71.62094021;-1932107.55;2829602.407;E
TRACK;1.4.321-12;-16.33150283;-71.62119541;-1932091.704;2829574.867;E
TRACK;1.4.321-13; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-13;-16.3316759;-71.6216033;-1932106.931;2829526.381;E
TRACK;1.4.321-13;-16.33181115;-71.62140657;-1932125.269;2829546.937;E
TRACK;1.4.321-13;-16.33149079;-71.62123241;-1932089.829;2829570.827;E
TRACK;1.4.321-13;-16.33127649;-71.62150259;-1932061.291;2829542.966;E
TRACK;1.4.321-13;-16.3314761;-71.62181248;-1932080.858;2829505.249;E
TRACK;1.4.321-14; ; ;-1.516416327;20763369.87;E
TRACK;1.4.321-14;-16.33141306;-71.62118587;-1932081.283;2829577.11;E
TRACK;1.4.321-14;-16.33109983;-71.62100674;-1932046.741;2829601.47;E
TRACK;1.4.321-14;-16.33098755;-71.62110165;-1932032.372;2829592.163;E
TRACK;1.4.321-14;-16.33121632;-71.62140334;-1932055.466;2829554.998;E
TRACK;1.4.321-16; ; ;-1.516416327;20763369.87;E
