node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
195,196,0.439363876930552,-71.5539176292473,-16.3404674087103,-71.5676316039328,-16.3423206553284,5.43222900204466,4.99286512511411,2018.14712712702,2018.58649100395,NA
272,273,0.901038611042854,-71.6118981709881,-16.3384894310757,-71.614307584005,-16.3221959102315,5.46918492261501,4.56814631157216,2017.72240831347,2018.62344692452,NA
197,198,1.44816053892522,-71.538176108352,-16.3573874772275,-71.6190048957993,-16.3301757465356,5.52980571054553,4.08164517162031,2017.23590717352,2018.68406771245,NA
271,122,0.614288241599705,-71.6039916697758,-16.3275155700177,-71.5950100000032,-16.3243829999993,5.55450512138523,4.94021687978552,2018.09447888169,2018.70876712329,333_2018_2018-09-17
199,201,0.620887719294838,-71.5469358501161,-16.332022603295,-71.5471332374805,-16.3251295052982,5.55859483464067,4.93770711534584,2018.09196911725,2018.71285683654,NA
236,237,0.490187144363988,-71.570286820122,-16.336403670309,-71.5628291921718,-16.3451131953901,5.56100517494033,5.07081803057634,2018.22508003248,2018.71526717684,NA
257,107,0.503974924759964,-71.6151213981158,-16.3059613679917,-71.6270449999838,-16.2937260000027,5.60655991590541,5.10258499114544,2018.25684699305,2018.76082191781,374_2018_2018-10-06
257,108,0.509454376814679,-71.6151213981158,-16.3059613679917,-71.6183252000033,-16.3091015100039,5.61203936796012,5.10258499114544,2018.25684699305,2018.76630136986,375_2018_2018-10-08
199,200,0.724737328843041,-71.5469358501161,-16.332022603295,-71.5487296194051,-16.3311476516997,5.66244444418888,4.93770711534584,2018.09196911725,2018.81670644609,NA
236,238,0.628295472104011,-71.570286820122,-16.336403670309,-71.5626585584024,-16.3281811109836,5.69911350268035,5.07081803057634,2018.22508003248,2018.85337550458,NA
259,260,0.49939132304424,-71.5382297397534,-16.3571081244855,-71.5349187418409,-16.3587741697766,5.71137395282076,5.21198262977652,2018.36624463168,2018.86563595472,NA
176,28,0.370091611247345,-71.5067600562064,-16.4017590276685,-71.5132591800058,-16.411915570002,5.71340923097382,5.34331761972648,2018.49757962163,2018.86767123288,435_2018_2018-11-14
234,84,0.610798918460444,-71.6123691587727,-16.3501866854529,-71.6121750000076,-16.3505699999992,5.74354621727493,5.13274729881448,2018.28700930072,2018.89780821918,447_2018_2018-11-25
273,274,0.32020410723768,-71.614307584005,-16.3221959102315,-71.6210215266659,-16.3154110248001,5.78938902985269,5.46918492261501,2018.62344692452,2018.94365103175,NA
175,26,0.862269720548997,-71.5078197839658,-16.3949624289182,-71.5076750000007,-16.3931710000025,5.88875169672846,5.02648197617946,2018.18074397808,2019.04301369863,9_2019_2019-01-17
237,88,0.346924603980328,-71.5628291921718,-16.3451131953901,-71.563201750002,-16.3718760200008,5.90792977892066,5.56100517494033,2018.71526717684,2019.06219178082,24_2019_2019-01-24
258,109,1.03860305889692,-71.5446619356267,-16.3499356113809,-71.5435025800139,-16.3559510199994,5.96272429946851,4.92412124057159,2018.07838324247,2019.11698630137,46_2019_2019-02-13
200,51,0.30575930733435,-71.5487296194051,-16.3311476516997,-71.5511399999965,-16.3396850000007,5.96820375152323,5.66244444418888,2018.81670644609,2019.12246575343,48_2019_2019-02-15
271,123,1.03072659776506,-71.6039916697758,-16.3275155700177,-71.6169800000047,-16.3037999999973,5.97094347755058,4.94021687978552,2018.09447888169,2019.12520547945,47_2019_2019-02-16
234,85,0.914908507502353,-71.6123691587727,-16.3501866854529,-71.6143455399906,-16.3561589599995,6.04765580631684,5.13274729881448,2018.28700930072,2019.20191780822,88_2019_2019-03-16
200,50,0.481101773086001,-71.5487296194051,-16.3311476516997,-71.5452500000026,-16.316534,6.14354621727488,5.66244444418888,2018.81670644609,2019.29780821918,121_2019_2019-04-20
237,87,0.598979398499113,-71.5628291921718,-16.3451131953901,-71.5287674,-16.2925474299992,6.15998457343944,5.56100517494033,2018.71526717684,2019.31424657534,131_2019_2019-04-26
259,110,1.07402934092364,-71.5382297397534,-16.3571081244855,-71.5262449999958,-16.3732639999974,6.28601197070016,5.21198262977652,2018.36624463168,2019.4402739726,182_2019_2019-06-11
176,27,0.948173803030134,-71.5067600562064,-16.4017590276685,-71.4779700000064,-16.3961539999996,6.29149142275661,5.34331761972648,2018.49757962163,2019.44575342466,183_2019_2019-06-13
274,276,0.512981517762255,-71.6210215266659,-16.3154110248001,-71.6286213338064,-16.3082470517411,6.30237054761495,5.78938902985269,2018.94365103175,2019.45663254952,NA
274,275,0.519470955404476,-71.6210215266659,-16.3154110248001,-71.6193661498402,-16.3195405453135,6.30885998525717,5.78938902985269,2018.94365103175,2019.46312198716,NA
198,48,0.87401447933401,-71.6190048957993,-16.3301757465356,-71.6234297999984,-16.32870047,6.40382018987954,5.52980571054553,2018.68406771245,2019.55808219178,227_2019_2019-07-24
196,46,0.988029543999467,-71.5676316039328,-16.3423206553284,-71.6257876099997,-16.2968151700018,6.42025854604413,5.43222900204466,2018.58649100395,2019.57452054795,244_2019_2019-07-30
198,49,0.895932287553312,-71.6190048957993,-16.3301757465356,-71.6238600000055,-16.3287140000022,6.42573799809884,5.52980571054553,2018.68406771245,2019.58,236_2019_2019-08-01
195,44,1.44657150312157,-71.5539176292473,-16.3404674087103,-71.532824259995,-16.3208761900017,6.43943662823568,4.99286512511411,2018.14712712702,2019.59369863014,240_2019_2019-08-06
196,45,1.01268707824573,-71.5676316039328,-16.3423206553284,-71.5670239999918,-16.3693400000022,6.44491608029039,5.43222900204466,2018.58649100395,2019.59917808219,242_2019_2019-08-08
238,89,0.767720385829171,-71.5626585584024,-16.3281811109836,-71.5499400000081,-16.3203700000011,6.46683388850952,5.69911350268035,2018.85337550458,2019.62109589041,255_2019_2019-08-16
260,111,0.769158565825673,-71.5349187418409,-16.3587741697766,-71.5056141299902,-16.3764665399987,6.48053251864643,5.71137395282076,2018.86563595472,2019.63479452055,272_2019_2019-08-21
260,112,0.933542127467849,-71.5349187418409,-16.3587741697766,-71.630046259999,-16.2998595700005,6.64491608028861,5.71137395282076,2018.86563595472,2019.79917808219,320_2019_2019-10-20
201,52,1.11097877989542,-71.5471332374805,-16.3251295052982,-71.5212781499948,-16.2945581999981,6.6695736145361,5.55859483464067,2018.71285683654,2019.82383561644,336_2019_2019-10-29
275,125,0.574307461152317,-71.6193661498402,-16.3195405453135,-71.6222900000057,-16.3194300000024,6.88316744640948,6.30885998525717,2019.46312198716,2020.03742944831,10_2020_2020-01-15
187,36,1.71391507444013,-71.5555119254138,-16.3190647544575,-71.5248817600055,-16.3165751899972,6.92688329340371,5.21296821896358,2018.36723022087,2020.08114529531,23_2020_2020-01-31
276,127,0.635441707537628,-71.6286213338064,-16.3082470517411,-71.6341617599918,-16.3015800300028,6.93781225515257,6.30237054761495,2019.45663254952,2020.09207425705,25_2020_2020-02-04
275,126,0.634416750769948,-71.6193661498402,-16.3195405453135,-71.4938210699942,-16.4287061300002,6.94327673602712,6.30885998525717,2019.46312198716,2020.09753873793,42_2020_2020-02-06
187,37,1.74123747881223,-71.5555119254138,-16.3190647544575,-71.6091538399946,-16.3177205999972,6.95420569777581,5.21296821896358,2018.36723022087,2020.10846769968,41_2020_2020-02-10
273,280,1.5708199683694,-71.614307584005,-16.3221959102315,-71.6008047062207,-16.3230369959414,7.04000489098442,5.46918492261501,2018.62344692452,2020.19426689289,NA
238,239,1.4261987202974,-71.5626585584024,-16.3281811109836,-71.5697344793143,-16.3289517056667,7.12531222297776,5.69911350268035,2018.85337550458,2020.27957422488,NA
276,277,0.914185522977053,-71.6286213338064,-16.3082470517411,-71.6313063388788,-16.3084682564311,7.216556070592,6.30237054761495,2019.45663254952,2020.37081807249,NA
201,202,1.6709872643762,-71.5471332374805,-16.3251295052982,-71.5632235003779,-16.329647212554,7.22958209901687,5.55859483464067,2018.71285683654,2020.38384410092,NA
280,281,0.238662249527366,-71.6008047062207,-16.3230369959414,-71.5980255181364,-16.3264027748035,7.27866714051178,7.04000489098442,2020.19426689289,2020.43292914241,NA
277,278,0.193118469192217,-71.6313063388788,-16.3084682564311,-71.6295470526674,-16.3070448412905,7.40967453978422,7.216556070592,2020.37081807249,2020.56393654169,NA
281,282,0.146745176207287,-71.5980255181364,-16.3264027748035,-71.5897942229676,-16.3425412187417,7.42541231671907,7.27866714051178,2020.43292914241,2020.57967431862,NA
202,204,0.233762409616998,-71.5632235003779,-16.329647212554,-71.5671239187616,-16.3301364657859,7.46334450863387,7.22958209901687,2020.38384410092,2020.61760651054,NA
239,240,0.401373483233415,-71.5697344793143,-16.3289517056667,-71.5821196205909,-16.3332731281806,7.52668570621117,7.12531222297776,2020.27957422488,2020.68094770811,NA
204,206,0.113332050499706,-71.5671239187616,-16.3301364657859,-71.5708972786968,-16.3314367822769,7.57667655913357,7.46334450863387,2020.61760651054,2020.73093856104,NA
278,279,0.236230472984758,-71.6295470526674,-16.3070448412905,-71.6284804485415,-16.3071096586946,7.64590501276897,7.40967453978422,2020.56393654169,2020.80016701467,NA
266,118,4.32071484741033,-71.600705581094,-16.3284357734284,-71.6160809299932,-16.3029022200016,7.75201990542676,3.43130505801642,2016.58556705992,2020.90628190733,140_2020_2020-11-28
263,264,3.25249171042255,-71.5955509638087,-16.3481572735493,-71.618983761263,-16.3229500801471,7.78062245847064,4.52813074804809,2017.68239274995,2020.93488446037,NA
206,57,0.227255914599302,-71.5708972786968,-16.3314367822769,-71.5724719500059,-16.3325597200013,7.80393247373288,7.57667655913357,2020.73093856104,2020.95819447564,149_2020_2020-12-17
202,203,0.605119153348621,-71.5632235003779,-16.329647212554,-71.5647054492696,-16.327419224135,7.83470125236549,7.22958209901687,2020.38384410092,2020.98896325427,NA
282,134,0.438681845762243,-71.5897942229676,-16.3425412187417,-71.5849525799997,-16.3497992600017,7.86409416248131,7.42541231671907,2020.57967431862,2021.01835616438,10_2021_2021-01-08
204,205,0.410579799255609,-71.5671239187616,-16.3301364657859,-71.5591233767687,-16.326655850576,7.87392430788948,7.46334450863387,2020.61760651054,2021.02818630979,NA
277,128,0.674935352163027,-71.6313063388788,-16.3084682564311,-71.6507981199984,-16.3089428399987,7.89149142275503,7.216556070592,2020.37081807249,2021.04575342466,16_2021_2021-01-18
282,283,0.469628206871434,-71.5897942229676,-16.3425412187417,-71.5380408259832,-16.4433427332461,7.8950405235905,7.42541231671907,2020.57967431862,2021.04930252549,NA
280,132,0.862445435881082,-71.6008047062207,-16.3230369959414,-71.5972253999994,-16.3154174300014,7.9024503268655,7.04000489098442,2020.19426689289,2021.05671232877,15_2021_2021-01-22
206,207,0.325825817841488,-71.5708972786968,-16.3314367822769,-71.5759337296739,-16.3332355478369,7.90250237697506,7.57667655913357,2020.73093856104,2021.05676437888,NA
279,130,0.292161752452828,-71.6284804485415,-16.3071096586946,-71.6234000000021,-16.2939740000002,7.9380667652218,7.64590501276897,2020.80016701467,2021.09232876712,30_2021_2021-02-04
278,129,0.531131951464944,-71.6295470526674,-16.3070448412905,-71.6271440000155,-16.3071250000019,7.94080649124916,7.40967453978422,2020.56393654169,2021.09506849315,29_2021_2021-02-05
203,54,0.111584690938384,-71.5647054492696,-16.327419224135,-71.5687417800065,-16.3298535600002,7.94628594330387,7.83470125236549,2020.98896325427,2021.10054794521,31_2021_2021-02-07
239,90,0.826453172380925,-71.5697344793143,-16.3289517056667,-71.5535941900008,-16.3198239799991,7.95176539535868,7.12531222297776,2020.27957422488,2021.10602739726,40_2021_2021-02-09
279,131,0.346956273000517,-71.6284804485415,-16.3071096586946,-71.6360308399917,-16.3643625300021,7.99286128576949,7.64590501276897,2020.80016701467,2021.14712328767,61_2021_2021-02-24
264,116,0.214978553326302,-71.618983761263,-16.3229500801471,-71.6334068399963,-16.3111329999997,7.99560101179695,7.78062245847064,2020.93488446037,2021.1498630137,56_2021_2021-02-25
281,133,0.758029761695609,-71.5980255181364,-16.3264027748035,-71.6047788399854,-16.3124546000027,8.03669690220739,7.27866714051178,2020.43292914241,2021.19095890411,90_2021_2021-03-12
203,53,0.248570992307164,-71.5647054492696,-16.327419224135,-71.5464220800108,-16.3133653200026,8.08327224467266,7.83470125236549,2020.98896325427,2021.23753424657,126_2021_2021-03-29
207,58,0.2410438403001,-71.5759337296739,-16.3332355478369,-71.5949480000034,-16.3286810000008,8.14354621727516,7.90250237697506,2021.05676437888,2021.29780821918,146_2021_2021-04-20
240,242,0.626387093002489,-71.5821196205909,-16.3332731281806,-71.5885424480468,-16.3279523914516,8.15307279921366,7.52668570621117,2020.68094770811,2021.30733480112,NA
283,286,0.27686933516273,-71.5380408259832,-16.4433427332461,-71.5187303051204,-16.4624490359448,8.17190985875324,7.8950405235905,2021.04930252549,2021.32617186066,NA
286,287,0.108805011913569,-71.5187303051204,-16.4624490359448,-71.5170369343783,-16.4628163537108,8.2807148706668,8.17190985875324,2021.32617186066,2021.43497687257,NA
205,55,0.453183553221695,-71.5591233767687,-16.326655850576,-71.5480550099967,-16.3146447099991,8.32710786111117,7.87392430788948,2021.02818630979,2021.48136986301,213_2021_2021-06-26
240,241,0.838056682953957,-71.5821196205909,-16.3332731281806,-71.5893616592799,-16.3453263891489,8.36474238916513,7.52668570621117,2020.68094770811,2021.51900439107,NA
264,115,0.595800471133525,-71.618983761263,-16.3229500801471,-71.6040232999955,-16.3342259600007,8.37642292960417,7.78062245847064,2020.93488446037,2021.53068493151,231_2021_2021-07-14
207,208,0.53644226186799,-71.5759337296739,-16.3332355478369,-71.546361445665,-16.3584358571485,8.43894463884305,7.90250237697506,2021.05676437888,2021.59320664075,NA
242,243,0.342784653687148,-71.5885424480468,-16.3279523914516,-71.609432453132,-16.3302458554206,8.49585745290081,8.15307279921366,2021.30733480112,2021.6501194548,NA
287,288,0.233852064961388,-71.5170369343783,-16.4628163537108,-71.5215511179617,-16.4687367790754,8.51456693562819,8.2807148706668,2021.43497687257,2021.66882893753,NA
208,210,0.146313284814767,-71.546361445665,-16.3584358571485,-71.533335937704,-16.3749693853667,8.58525792365782,8.43894463884305,2021.59320664075,2021.73951992556,NA
283,284,0.695983942791525,-71.5380408259832,-16.4433427332461,-71.5518669862387,-16.4413586339505,8.59102446638203,7.8950405235905,2021.04930252549,2021.74528646828,NA
287,291,0.351254155533898,-71.5170369343783,-16.4628163537108,-71.506443167408,-16.4622795554081,8.6319690262007,8.2807148706668,2021.43497687257,2021.7862310281,NA
243,244,0.166628775847448,-71.609432453132,-16.3302458554206,-71.6101716511051,-16.3338195902157,8.66248622874826,8.49585745290081,2021.6501194548,2021.81674823065,NA
210,213,0.127931867327983,-71.533335937704,-16.3749693853667,-71.5281795755869,-16.3827988156831,8.7131897909858,8.58525792365782,2021.73951992556,2021.86745179289,NA
291,292,0.100193959006146,-71.506443167408,-16.4622795554081,-71.5021646219673,-16.4683150798393,8.73216298520685,8.6319690262007,2021.7862310281,2021.88642498711,NA
284,285,0.167129667255037,-71.5518669862387,-16.4413586339505,-71.5527441523325,-16.4471479608055,8.75815413363707,8.59102446638203,2021.74528646828,2021.91241613554,NA
288,290,0.251853040429836,-71.5215511179617,-16.4687367790754,-71.5179182316453,-16.4795053484882,8.76641997605803,8.51456693562819,2021.66882893753,2021.92068197796,NA
244,245,0.269115067463284,-71.6101716511051,-16.3338195902157,-71.6063659857138,-16.3378591635843,8.93160129621154,8.66248622874826,2021.81674823065,2022.08586329811,NA
244,246,0.28066974772597,-71.6101716511051,-16.3338195902157,-71.6158296703035,-16.3333229893984,8.94315597647423,8.66248622874826,2021.81674823065,2022.09741797838,NA
291,293,0.372123934877402,-71.506443167408,-16.4622795554081,-71.4941685749315,-16.4675143244557,9.0040929610781,8.6319690262007,2021.7862310281,2022.15835496298,NA
205,56,1.18743012856425,-71.5591233767687,-16.326655850576,-71.5567235200048,-16.462865209996,9.06135443645373,7.87392430788948,2021.02818630979,2022.21561643836,69_2022_2022-03-21
290,141,0.36342761108053,-71.5179182316453,-16.4795053484882,-71.5132038999966,-16.4919662900017,9.12984758713856,8.76641997605803,2021.92068197796,2022.28410958904,103_2022_2022-04-15
213,214,0.496770005310354,-71.5281795755869,-16.3827988156831,-71.5041587003965,-16.39112580608,9.20995979629616,8.7131897909858,2021.86745179289,2022.3642217982,NA
293,294,0.216376015300476,-71.4941685749315,-16.4675143244557,-71.489304700827,-16.4736633755913,9.22046897637858,9.0040929610781,2022.15835496298,2022.37473097828,NA
241,92,0.907570951398605,-71.5893616592799,-16.3453263891489,-71.6064722200011,-16.3396406099976,9.27231334056373,8.36474238916513,2021.51900439107,2022.42657534247,145_2022_2022-06-06
285,136,0.522378385008772,-71.5527441523325,-16.4471479608055,-71.640231349983,-16.289426970002,9.28053251864584,8.75815413363707,2021.91241613554,2022.43479452055,147_2022_2022-06-09
246,247,0.349146761444998,-71.6158296703035,-16.3333229893984,-71.6189396817027,-16.3514100640355,9.29230273791923,8.94315597647423,2022.09741797838,2022.44656473982,NA
213,64,0.58926053587893,-71.5281795755869,-16.3827988156831,-71.5764840299968,-16.4553297699999,9.30245032686473,8.7131897909858,2021.86745179289,2022.45671232877,158_2022_2022-06-17
242,93,1.20417204819915,-71.5885424480468,-16.3279523914516,-71.5252220000032,-16.3032900000002,9.35724484741281,8.15307279921366,2021.30733480112,2022.51150684931,172_2022_2022-07-07
285,137,0.61004961788518,-71.5527441523325,-16.4471479608055,-71.5541809999939,-16.4482379999996,9.36820375152225,8.75815413363707,2021.91241613554,2022.52246575342,173_2022_2022-07-11
293,295,0.424457516651026,-71.4941685749315,-16.4675143244557,-71.5023029738725,-16.442222701639,9.42855047772913,9.0040929610781,2022.15835496298,2022.58281247963,NA
286,138,1.30588293386569,-71.5187303051204,-16.4624490359448,-71.4593003800031,-16.473721710002,9.47779279261892,8.17190985875324,2021.32617186066,2022.63205479452,219_2022_2022-08-20
290,142,0.752468706971505,-71.5179182316453,-16.4795053484882,-72.195040000011,-16.335433999998,9.51888868302953,8.76641997605803,2021.92068197796,2022.67315068493,236_2022_2022-09-04
294,145,0.320337514869887,-71.489304700827,-16.4736633755913,-71.4921488499969,-16.4792480000008,9.54080649124847,9.22046897637858,2022.37473097828,2022.69506849315,246_2022_2022-09-12
288,289,1.05720631603797,-71.5215511179617,-16.4687367790754,-71.5412017794333,-16.4575118927072,9.57177325166616,8.51456693562819,2021.66882893753,2022.72603525357,NA
245,95,0.64756135942019,-71.6063659857138,-16.3378591635843,-71.5976379999994,-16.3522729999976,9.57916265563173,8.93160129621154,2022.08586329811,2022.73342465753,266_2022_2022-09-26
247,98,0.319736630041564,-71.6189396817027,-16.3514100640355,-71.62308262999,-16.3791890400003,9.61203936796079,9.29230273791923,2022.44656473982,2022.76630136986,280_2022_2022-10-08
294,146,0.405269021719149,-71.489304700827,-16.4736633755913,-71.4769339999985,-16.4746849999968,9.62573799809773,9.22046897637858,2022.37473097828,2022.78,286_2022_2022-10-13
210,211,1.05759743405093,-71.533335937704,-16.3749693853667,-71.52091966724,-16.3833838790225,9.64285535770875,8.58525792365782,2021.73951992556,2022.79711735961,NA
247,248,0.414066634612683,-71.6189396817027,-16.3514100640355,-71.616801801363,-16.349000095368,9.70636937253191,9.29230273791923,2022.44656473982,2022.86063137443,NA
214,215,0.583515749229926,-71.5041587003965,-16.39112580608,-71.4981684586903,-16.3939343800964,9.79347554552608,9.20995979629616,2022.3642217982,2022.94773754743,NA
292,144,1.12645172521987,-71.5021646219673,-16.4683150798393,-71.5246790000125,-16.3512505000003,9.85861471042671,8.73216298520685,2021.88642498711,2023.01287671233,4_2023_2023-01-06
243,94,1.43946958629295,-71.609432453132,-16.3302458554206,-71.6296209399972,-16.3197047199968,9.93532703919376,8.49585745290081,2021.6501194548,2023.0895890411,30_2023_2023-02-03
245,96,1.03660245531119,-71.6063659857138,-16.3378591635843,-71.6101181299915,-16.3301952899977,9.96820375152273,8.93160129621154,2022.08586329811,2023.12246575342,56_2023_2023-02-15
241,91,1.67469423906962,-71.5893616592799,-16.3453263891489,-71.5767378100042,-16.368005619998,10.0394366282347,8.36474238916513,2021.51900439107,2023.19369863014,100_2023_2023-03-13
215,216,0.289200262920566,-71.4981684586903,-16.3939343800964,-71.4950889102768,-16.4005247218124,10.0826758084466,9.79347554552608,2022.94773754743,2023.23693781035,NA
246,97,1.14559572025372,-71.6158296703035,-16.3333229893984,-71.6269018700086,-16.3082570700016,10.0887516967279,8.94315597647423,2022.09741797838,2023.24301369863,152_2023_2023-03-31
295,147,0.714995739546911,-71.5023029738725,-16.442222701639,-71.5024630000088,-16.4388100000021,10.143546217276,9.42855047772913,2022.58281247963,2023.29780821918,175_2023_2023-04-20
295,148,0.731434095711162,-71.5023029738725,-16.442222701639,-71.513625910002,-16.4079121599983,10.1599845734403,9.42855047772913,2022.58281247963,2023.31424657534,183_2023_2023-04-26
284,135,1.64019298377097,-71.5518669862387,-16.4413586339505,-71.5488908799981,-16.4676265199984,10.231217450153,8.59102446638203,2021.74528646828,2023.38547945206,240_2023_2023-05-22
289,139,0.659444198486836,-71.5412017794333,-16.4575118927072,-71.5482768899974,-16.4547347199988,10.231217450153,9.57177325166616,2022.72603525357,2023.38547945206,225_2023_2023-05-22
211,61,0.591101818471604,-71.52091966724,-16.3833838790225,-71.5101214499918,-16.3679200200004,10.2339571761804,9.64285535770875,2022.79711735961,2023.38821917808,218_2023_2023-05-23
292,143,1.50453391700086,-71.5021646219673,-16.4683150798393,-71.4887730800074,-16.5109212299994,10.2366969022077,8.73216298520685,2021.88642498711,2023.39095890411,232_2023_2023-05-24
211,212,0.603170721170925,-71.52091966724,-16.3833838790225,-71.5293536670927,-16.4122333584593,10.2460260788797,9.64285535770875,2022.79711735961,2023.40028808078,NA
289,140,0.722457897116519,-71.5412017794333,-16.4575118927072,-71.540769370002,-16.4579089200002,10.2942311487827,9.57177325166616,2022.72603525357,2023.44849315068,270_2023_2023-06-14
214,65,1.10344943467815,-71.5041587003965,-16.39112580608,-71.496680399994,-16.3962141600012,10.3134092309743,9.20995979629616,2022.3642217982,2023.46767123288,273_2023_2023-06-21
208,209,1.90680583152179,-71.546361445665,-16.3584358571485,-71.5544267859745,-16.3201304593011,10.3457504703648,8.43894463884305,2021.59320664075,2023.50001247227,NA
248,99,0.683752187209986,-71.616801801363,-16.349000095368,-71.567698120012,-16.3954377599999,10.3901215597419,9.70636937253191,2022.86063137443,2023.54438356164,297_2023_2023-07-19
248,100,0.782382324196253,-71.616801801363,-16.349000095368,-71.6462700000149,-16.3096939999984,10.4887516967282,9.70636937253191,2022.86063137443,2023.64301369863,321_2023_2023-08-24
212,62,0.360533837026635,-71.5293536670927,-16.4122333584593,-71.529916530007,-16.4144355500006,10.6065599159063,10.2460260788797,2023.40028808078,2023.76082191781,348_2023_2023-10-06
212,63,0.393410549355378,-71.5293536670927,-16.4122333584593,-71.5300875400041,-16.4148061999999,10.639436628235,10.2460260788797,2023.40028808078,2023.79369863014,358_2023_2023-10-18
216,68,0.84967196583201,-71.4950889102768,-16.4005247218124,-71.4810996199964,-16.40224446,10.9323477742787,10.0826758084466,2023.23693781035,2024.08660977618,41_2024_2024-02-02
209,60,0.61665194872259,-71.5544267859745,-16.3201304593011,-71.547669150005,-16.3104261499997,10.9624024190874,10.3457504703648,2023.50001247227,2024.11666442099,54_2024_2024-02-13
209,59,0.78058637495208,-71.5544267859745,-16.3201304593011,-71.5633680499966,-16.3204372100008,11.1263368453169,10.3457504703648,2023.50001247227,2024.28059884722,151_2024_2024-04-13
216,67,1.08191240299077,-71.4950889102768,-16.4005247218124,-71.5103796200099,-16.4198272000035,11.1645882114374,10.0826758084466,2023.23693781035,2024.31885021334,162_2024_2024-04-27
215,66,2.23226245257188,-71.4981684586903,-16.3939343800964,-71.4937743499979,-16.3762705800012,12.025737998098,9.79347554552608,2022.94773754743,2025.18,40_2025_2025-03-08
