node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
248,249,0.577364282611653,-71.5201231511318,-16.3849766371806,-71.5295119069456,-16.4130506694731,21.0545593605788,20.4771950779671,2022.86559452553,2023.44295880814,NA
325,158,0.649769333705946,-71.5418226905597,-16.4572969411169,-71.540769370002,-16.4579089200002,21.060093703126,20.4103243694201,2022.79872381698,2023.44849315068,270_2023_2023-06-14
250,83,0.922230231977342,-71.5012944825982,-16.3929736491917,-71.496680399994,-16.3962141600012,21.0792717853176,20.1570415533403,2022.5454410009,2023.46767123288,273_2023_2023-06-21
244,245,1.93114007729454,-71.5504480946273,-16.3554375706926,-71.5550256153868,-16.3191240177453,21.1461976407941,19.2150575634996,2021.60345701106,2023.53459708835,NA
284,117,0.609650931717137,-71.6178763736029,-16.3502997635186,-71.567698120012,-16.3954377599999,21.1559841140852,20.5463331823681,2022.93473262993,2023.54438356164,297_2023_2023-07-19
284,118,0.708281068703409,-71.6178763736029,-16.3502997635186,-71.6462700000149,-16.3096939999984,21.2546142510715,20.5463331823681,2022.93473262993,2023.64301369863,321_2023_2023-08-24
249,81,0.317863109670845,-71.5295119069456,-16.4130506694731,-71.529916530007,-16.4144355500006,21.3724224702496,21.0545593605788,2023.44295880814,2023.76082191781,348_2023_2023-10-06
249,82,0.350739821999593,-71.5295119069456,-16.4130506694731,-71.5300875400041,-16.4148061999999,21.4052991825784,21.0545593605788,2023.44295880814,2023.79369863014,358_2023_2023-10-18
252,86,0.71530972264627,-71.4938471776338,-16.4007406674065,-71.4810996199964,-16.40224446,21.698210328622,20.9829006059757,2023.37130005353,2024.08660977618,41_2024_2024-02-02
245,78,0.582067332636624,-71.5550256153868,-16.3191240177453,-71.547669150005,-16.3104261499997,21.7282649734308,21.1461976407941,2023.53459708835,2024.11666442099,54_2024_2024-02-13
245,77,0.746001758866113,-71.5550256153868,-16.3191240177453,-71.5633680499966,-16.3204372100008,21.8921993996602,21.1461976407941,2023.53459708835,2024.28059884722,151_2024_2024-04-13
252,85,0.947550159805024,-71.4938471776338,-16.4007406674065,-71.5103796200099,-16.4198272000035,21.9304507657807,20.9829006059757,2023.37130005353,2024.31885021334,162_2024_2024-04-27
251,84,2.09928077646214,-71.4968312199472,-16.3944103068622,-71.4937743499979,-16.3762705800012,22.7916005524413,20.6923197759791,2023.08071922354,2025.18,40_2025_2025-03-08
