mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
6.64074495707561	3.19064497327652	1.87003672334135	20.1737492754571	13.650894971188	8.08292055051719	0.397497740460078	0.44802458656465	0.382773024706687
7.96717215833112	3.58488022531445	1.84019407803013	21.1308188623169	14.4979548184067	7.58040311814017	0.40072813921846	0.418838849062782	0.3685774403769
8.04097770864246	3.44331229854087	2.41697543391157	16.7556573107333	13.3000820309994	5.7780613711202	0.392855655180774	0.470297924701626	0.401282041999568
6.93363618240151	3.37630126375615	2.07860474349307	17.3473582326174	14.2927985000341	6.89141895752935	0.397976937639282	0.424512847014341	0.37121503374358
8.30838752012559	3.67504381234703	2.06612118764388	21.0306735078111	14.8700788610502	6.44577800381458	0.391833768371323	0.457381474646252	0.389255280419861
6.88581929211275	3.20781874140484	1.80387156370357	17.4571974535085	13.4734684082422	6.42767855441697	0.396179566462364	0.433140847789898	0.371551405389919
6.9548948314291	3.24869950795957	1.68031507831623	15.7183250574413	13.4162340070223	6.78851275763025	0.408763033523159	0.390507306324255	0.34458219321344
8.71462762292904	3.80441595627957	1.75258416096113	20.3515305271716	14.9538508037086	6.96012686940173	0.398283637931472	0.454591135946669	0.391249613534489
7.05360656038448	3.20557693101501	1.74403656263026	18.8980805278118	12.8694632535666	7.63943740437549	0.390647213592928	0.437962420693864	0.373198042433681
7.93247124893038	3.40801614112395	1.95056098149052	23.4875503152182	14.0655525946393	8.11505154883644	0.398511881259641	0.432567485898089	0.374699665514209
7.7512246043398	3.28270524011371	1.71905158269295	21.7009203032588	13.3453947568063	7.66882981022775	0.407849864272242	0.449572530003601	0.379963087266038
8.03866099113571	3.40232696076665	2.06473187209018	20.741900310054	13.6649790759538	7.58616637144793	0.382620934629039	0.443120795909337	0.376072307603341
9.42512545336097	3.68908130566342	2.03544110762135	23.5472159830092	14.0551556976868	7.167513389466	0.40701142845437	0.500563946836177	0.425121876817217
8.29300358125641	3.39785679784652	2.18790529567247	24.3564608521016	14.0859077665145	8.71883142537876	0.407280160836682	0.430681081407306	0.370261783035403
9.36145345953872	3.60553692194524	2.74558848896601	19.4183260913361	15.1775812821101	7.06039519750607	0.393075132988241	0.45059962388601	0.385669835698915
6.31651439998694	3.0807513613085	1.96232646127365	17.0979264153306	12.4267645807523	6.81124749091791	0.401253511364458	0.422798498139197	0.367189370551624
